leasecarId,make,model,colorName,colorCode,colorPrice,primaryRgbCode
368148,Skoda,Kodiaq,Graphite Grey metallic,5X5X,15.0,#6e6f72
368148,Skoda,Kodiaq,Race Blue metallic,8X8X,15.0,#3e7ebd
368148,Skoda,Kodiaq,Black magic metallic,1Z1Z,15.0,#252424
373160,Mercedes-Benz,C-klasse Estate,Selenietgrijs metallic,992U,14.0,#a1a6a7
373160,Mercedes-Benz,C-klasse Estate,Obsidiaanzwart metallic,197U,14.0,#252424
373160,Mercedes-Benz,C-klasse Estate,Hightechzilver metallic,922U,14.0,#bcbdc1
373160,Mercedes-Benz,C-klasse Estate,Poolwit,149U,6.0,#efefef
373160,Mercedes-Benz,C-klasse Estate,Grafietgrijs Metallic,831U,14.0,#535555
373160,Mercedes-Benz,C-klasse Estate,Unilak zwart,040U,0.0,#252424
373160,Mercedes-Benz,C-klasse Estate,MANUFAKTUR Alpine grijs,956U,48.0,#ecedf0
373160,Mercedes-Benz,C-klasse Estate,Spectraalblauw metallic,970U,14.0,#3e7ebd
373160,Mercedes-Benz,C-klasse Estate,Opaalwit MANUFAKTUR metallic,885U,30.0,#efefef
373160,Mercedes-Benz,C-klasse Estate,Sodalietblauw metallic,842U,14.0,#484c6c
373160,Mercedes-Benz,C-klasse Estate,Patagoniërood MANUFAKTUR metallic,993U,30.0,#a12b36
373160,Mercedes-Benz,C-klasse Estate,MANUFAKTUR Grafietgrijs magno,818I,70.0,#747a82
373155,Mercedes-Benz,C-klasse Estate,Grafietgrijs Metallic,831U,14.0,#535555
373155,Mercedes-Benz,C-klasse Estate,Unilak zwart,040U,0.0,#252424
373155,Mercedes-Benz,C-klasse Estate,Obsidiaanzwart metallic,197U,14.0,#252424
373155,Mercedes-Benz,C-klasse Estate,Selenietgrijs metallic,992U,14.0,#a1a6a7
373155,Mercedes-Benz,C-klasse Estate,Poolwit,149U,6.0,#efefef
373155,Mercedes-Benz,C-klasse Estate,Hightechzilver metallic,922U,14.0,#bcbdc1
373155,Mercedes-Benz,C-klasse Estate,Opaalwit MANUFAKTUR metallic,885U,30.0,#efefef
373155,Mercedes-Benz,C-klasse Estate,Patagoniërood MANUFAKTUR metallic,993U,30.0,#a12b36
373155,Mercedes-Benz,C-klasse Estate,Spectraalblauw metallic,970U,14.0,#3e7ebd
373155,Mercedes-Benz,C-klasse Estate,Sodalietblauw metallic,842U,14.0,#484c6c
373155,Mercedes-Benz,C-klasse Estate,MANUFAKTUR Alpine grijs,956U,48.0,#ecedf0
373155,Mercedes-Benz,C-klasse Estate,MANUFAKTUR Grafietgrijs magno,818I,70.0,#747a82
372579,Volkswagen,Tayron,Uni lak 'Urano Grey',5K5K,0.0,#556070
372579,Volkswagen,Tayron,Metallic lak 'Grenadill Black',0E0E,0.0,#252424
372579,Volkswagen,Tayron,Metallic lak 'Cipressino Green',D4D4,0.0,#3f4a3c
372579,Volkswagen,Tayron,Metallic lak 'Dolphin Grey',B0B0,0.0,#535555
372579,Volkswagen,Tayron,Uni lak 'Pure White',0Q0Q,0.0,#e1dfdf
372579,Volkswagen,Tayron,Metallic lak 'Ultra Violet',Z6Z6,0.0,#42466e
372579,Volkswagen,Tayron,Metallic lak 'Nightshade Blue',V2V2,0.0,#1f4264
372579,Volkswagen,Tayron,Pareleffect lak 'Oryx White',0R0R,12.0,#e1dfdf
372579,Volkswagen,Tayron,Metallic lak 'Oyster Silver',F0F0,0.0,#dde1e2
371720,DS,7,Cristal Pearl,M0PH,17.0,#dfe0e0
371720,DS,7,Titan Grey,0N1J,17.0,#535555
371720,DS,7,Laquered Grey,M0SC,20.0,#acacac
371720,DS,7,Perla Nera Black,M09V,0.0,#252424
371720,DS,7,Saphire Blue,M06L,17.0,#303d7a
371720,DS,7,Night flight,M0A1,20.0,#535868
373907,DS,No 8,Topaze Blue (metallic) i.c.m zwart dak,M0BC,25.0,#1f4264
373907,DS,No 8,Grey Palladium (metallic) i.c.m zwart dak,M0GG,25.0,#767a7e
373907,DS,No 8,Alabaster White (metallic),M0SU,0.0,#b9c3ca
373907,DS,No 8,Alabaster White (metallic) i.c.m zwart dak,M0SU,0.0,#b9c3ca
373907,DS,No 8,Grey Palladium (metallic),M0GG,18.0,#767a7e
373907,DS,No 8,Cristal Pearl (metallic)i.c.m zwart dak,M0PH,25.0,#dfe0e0
373907,DS,No 8,Cristal Pearl (metallic),M0PH,18.0,#dfe0e0
373907,DS,No 8,Perla Nera Black (metallic),M09V,18.0,#252424
373907,DS,No 8,Topaze Blue (metallic),M0BC,18.0,#1f4264
369131,Hyundai,Santa Fe,Earthy Brass matt,YBM,20.0,#7d4e46
369131,Hyundai,Santa Fe,Cyber Sage mica,RS2,14.0,#b7afa7
369131,Hyundai,Santa Fe,Terracota Orange (standaard),ZGE,0.0,#a64635
369131,Hyundai,Santa Fe,Typhon Silver metallic,T2X,14.0,#8f8f95
369131,Hyundai,Santa Fe,Pebble Blue mica,PB2,14.0,#63819b
369131,Hyundai,Santa Fe,Creamy White pearl,WW2,14.0,#dfe0e0
369131,Hyundai,Santa Fe,Ocado Green mica,RN2,14.0,#958e54
369131,Hyundai,Santa Fe,Creamy White matt,WWM,20.0,#c9cdce
369131,Hyundai,Santa Fe,Ecotronic Grey mica,PE2,14.0,#656269
369131,Hyundai,Santa Fe,Abyss Black mica,A2B,14.0,#252424
374925,Lynk & Co,08,Crystal White,JATOmet5,0.0,#efefef
374925,Lynk & Co,08,Sparkling Black,JATOmet4,0.0,#252424
374925,Lynk & Co,08,Storm Grey,JATOmet1,0.0,#252424
374925,Lynk & Co,08,Sunset Copper,JATOmet6,0.0,#FFA500
372578,Volkswagen,Tayron,Metallic lak 'Oyster Silver',F0F0,0.0,#dde1e2
372578,Volkswagen,Tayron,Pareleffect lak 'Oryx White',0R0R,12.0,#e1dfdf
372578,Volkswagen,Tayron,Metallic lak 'Dolphin Grey',B0B0,0.0,#535555
372578,Volkswagen,Tayron,Uni lak 'Urano Grey',5K5K,0.0,#556070
372578,Volkswagen,Tayron,Metallic lak 'Cipressino Green',D4D4,0.0,#3f4a3c
372578,Volkswagen,Tayron,Metallic lak 'Grenadill Black',0E0E,0.0,#252424
372578,Volkswagen,Tayron,Metallic lak 'Nightshade Blue',V2V2,0.0,#1f4264
372578,Volkswagen,Tayron,Metallic lak 'Ultra Violet',Z6Z6,0.0,#42466e
372578,Volkswagen,Tayron,Uni lak 'Pure White',0Q0Q,0.0,#e1dfdf
368819,Mazda,CX-80,Arctic White Solid,A4D,0.0,#dfe0e0
368819,Mazda,CX-80,Platinum Quartz Metallic,47S,18.0,#c3b4a8
368819,Mazda,CX-80,Rhodium White Metallic,51K,20.0,#e1dfdf
368819,Mazda,CX-80,Melting Copper Metallic,PT02,18.0,#7d4e46
368819,Mazda,CX-80,Soul Red Crystal Metallic,46V,25.0,#881e25
368819,Mazda,CX-80,Machine Grey Metallic,46G,20.0,#747275
368819,Mazda,CX-80,Jet Black Metalic,41W,18.0,#252424
368819,Mazda,CX-80,Deep Crystal Blue Metallic,42M,18.0,#191e2d
375511,Hyundai,IONIQ 9,Ionosphere Green Pearl (Mica),NH5,19.0,#2e464c
375511,Hyundai,IONIQ 9,Nocturne Grey (Metallic),T2G,19.0,#656269
375511,Hyundai,IONIQ 9,Celadon Gray (Metallic),Y2G,19.0,#5c5c5b
375511,Hyundai,IONIQ 9,Sunset Brown Pearl (Mica),R5P,0.0,#A52A2A
375511,Hyundai,IONIQ 9,Biophilic Blue Pearl (Mica),XB9,19.0,#2a2b2f
375511,Hyundai,IONIQ 9,Abyss Black Pearl (Mica),A2B,19.0,#252424
375511,Hyundai,IONIQ 9,Serenity White Pearl (Mica),W6H,19.0,#efefef
375511,Hyundai,IONIQ 9,Nocturne Grey Matte (Mat),T9M,28.0,#7b7b82
375511,Hyundai,IONIQ 9,Celadon Gray Matte (Mat),Y2T,28.0,#b3b3b3
375511,Hyundai,IONIQ 9,Gravity Gold Matte (Mat),W3T,28.0,#c0bdb7
374157,Audi,Q6 e-tron,Plasmablauw metallic,3D3D,20.0,#37373c
374157,Audi,Q6 e-tron,Soneirarood metallic,G1G1,30.0,#e53d2a
374157,Audi,Q6 e-tron,Manhattangrijs metallic,H1H1,20.0,#5b6060
374157,Audi,Q6 e-tron,Gletsjerwit metallic,2Y2Y,20.0,#f7f7f7
374157,Audi,Q6 e-tron,Mythoszwart metallic,0E0E,20.0,#252424
374157,Audi,Q6 e-tron,Magneetgrijs,G5G5,0.0,#747275
374157,Audi,Q6 e-tron,Ascariblauw metallic,9W9W,30.0,#303d7a
374134,Audi,A6 Sportback e-tron,Malpeloblauw metallic,U8U8,22.0,#7b8696
374134,Audi,A6 Sportback e-tron,Magneetgrijs,G5G5,0.0,#747275
374134,Audi,A6 Sportback e-tron,Gletsjerwit metallic,2Y2Y,22.0,#f7f7f7
374134,Audi,A6 Sportback e-tron,Mythoszwart metallic,0E0E,22.0,#252424
374134,Audi,A6 Sportback e-tron,Plasmablauw metallic,3D3D,22.0,#37373c
374134,Audi,A6 Sportback e-tron,Typhoongrijs metallic,2L2L,22.0,#6e727d
374147,Audi,A6 Avant e-tron,Typhoongrijs metallic,2L2L,22.0,#6e727d
374147,Audi,A6 Avant e-tron,Gletsjerwit metallic,2Y2Y,22.0,#f7f7f7
374147,Audi,A6 Avant e-tron,Plasmablauw metallic,3D3D,22.0,#37373c
374147,Audi,A6 Avant e-tron,Mythoszwart metallic,0E0E,22.0,#252424
374147,Audi,A6 Avant e-tron,Malpeloblauw metallic,U8U8,22.0,#303d7a
374147,Audi,A6 Avant e-tron,Magneetgrijs,G5G5,0.0,#747275
371862,MG,Cyberster,Diamond Red metallic,RSJ,11.0,#c02427
371862,MG,Cyberster,Cosmic Silver metallic,SSA,11.0,#b4b4b4
371862,MG,Cyberster,Inca Yellow metallic,YSD,11.0,#e5d658
371862,MG,Cyberster,Mystic Teal metallic,GWQ,11.0,#37ada1
371862,MG,Cyberster,Andes Grey metallic,PAG,11.0,#70727d
371862,MG,Cyberster,Ivory White metallic,CMG,0.0,#e0ded9
